BGP_ID	Long	Lat	bio01	bio02	bio03	bio04	bio05	bio06	bio07	bio08	bio09	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	clay	sand	cfvo
24N02484	-101.35284	50.365898	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667	258.578125	427.246875	67.334375
24N02485	-101.35284	50.365898	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667	258.578125	427.246875	67.334375
24N02486	-101.35284	50.365898	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667	258.578125	427.246875	67.334375
24N02487	-101.35284	50.365898	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667	258.578125	427.246875	67.334375
24N02488	-101.35284	50.365898	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667	258.578125	427.246875	67.334375
24N02497	-113.57037	53.687047	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148	317.161184210526	233.934210526316	85.9703947368421
24N02499	-113.57037	53.687047	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148	317.161184210526	233.934210526316	85.9703947368421
24N02500	-113.57037	53.687047	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148	317.161184210526	233.934210526316	85.9703947368421
24N02502	-113.57037	53.687047	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148	317.161184210526	233.934210526316	85.9703947368421
24N02503	-113.57037	53.687047	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148	317.161184210526	233.934210526316	85.9703947368421
24N02504	-113.57037	53.687047	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148	317.161184210526	233.934210526316	85.9703947368421
24N02505	-113.57037	53.687047	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148	317.161184210526	233.934210526316	85.9703947368421
24N02506	-113.57037	53.687047	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148	317.161184210526	233.934210526316	85.9703947368421
24N02507	-113.57037	53.687047	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148	317.161184210526	233.934210526316	85.9703947368421
24N02508	-113.57037	53.687047	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148	317.161184210526	233.934210526316	85.9703947368421
24N02517	-64.3393	45.8972	6.25000000000006	8.285	0.22915	927.495	24.01	-12.16	36.17	2.59500000000002	-1.23499999999995	17.85	-5.90999999999998	1251.55	122.625	85.995	10.395	359.68	288.1	289.63	308.665	148.4375	365.866666666667	92.7708333333333
24N02518	-64.3393	45.8972	6.25000000000006	8.285	0.22915	927.495	24.01	-12.16	36.17	2.59500000000002	-1.23499999999995	17.85	-5.90999999999998	1251.55	122.625	85.995	10.395	359.68	288.1	289.63	308.665	148.4375	365.866666666667	92.7708333333333
