BGP_ID	Group	Long	Lat	ID	bio01	bio02	bio03	bio04	bio05	bio06	bio07	bio08	bio09	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19
24N02336	Cluster_2	-119.86242	47.080073	11	11.2309523809524	11.4142857142857	0.302857142857143	904.9	31.802380952381	-5.90714285714284	37.7095238095238	0.0595238095238258	22.05	22.6547619047619	-0.540476190476151	208.333333333333	33.6714285714286	4.23809523809524	47.8904761904762	87.6809523809524	20	28.1619047619048	78.8190476190476
24N02337	Cluster_2	-119.62457	46.903588	12	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546
24N02338	Cluster_2	-119.62457	46.903588	13	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546
24N02339	Cluster_2	-119.62457	46.903588	14	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546
24N02340	Cluster_2	-119.86242	47.080073	15	11.2309523809524	11.4142857142857	0.302857142857143	904.9	31.802380952381	-5.90714285714284	37.7095238095238	0.0595238095238258	22.05	22.6547619047619	-0.540476190476151	208.333333333333	33.6714285714286	4.23809523809524	47.8904761904762	87.6809523809524	20	28.1619047619048	78.8190476190476
24N02341	Cluster_2	-119.62457	46.903588	16	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546
24N02342	Cluster_2	-119.62457	46.903588	17	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546
24N02343	Cluster_2	-119.62457	46.903588	18	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546
24N02344	Cluster_2	-119.62457	46.903588	19	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546
24N02345	Cluster_2	-119.62457	46.903588	20	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546
24N02346	Cluster_2	-119.62457	46.903588	21	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546
24N02347	Cluster_2	-119.62457	46.903588	22	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546
24N02349	Cluster_3	-106.54129	51.596313	23	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56
24N02350	Cluster_3	-106.54129	51.596313	24	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56
24N02352	Cluster_3	-106.54129	51.596313	25	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56
24N02354	Cluster_3	-106.54129	51.596313	26	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56
24N02355	Cluster_3	-106.54129	51.596313	27	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56
24N02358	Cluster_3	-106.54129	51.596313	28	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56
24N02359	Cluster_3	-106.54129	51.596313	29	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56
24N02360	Cluster_4	-120.05934	56.1223707	30	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385
24N02363	Cluster_4	-120.05934	56.1223707	31	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385
24N02365	Cluster_4	-120.05934	56.1223707	32	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385
24N02366	Cluster_4	-120.05934	56.1223707	33	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385
24N02367	Cluster_4	-120.05934	56.1223707	34	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385
24N02368	Cluster_4	-120.05934	56.1223707	35	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385
24N02369	Cluster_4	-120.05934	56.1223707	36	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385
24N02371	Cluster_4	-120.05934	56.1223707	37	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385
24N02397	Cluster_5	-134.850618	60.63708	38	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625
24N02398	Cluster_5	-134.850618	60.63708	39	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625
24N02399	Cluster_5	-134.850618	60.63708	40	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625
24N02401	Cluster_5	-134.850618	60.63708	41	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625
24N02402	Cluster_5	-134.850618	60.63708	42	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625
24N02403	Cluster_5	-134.850618	60.63708	43	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625
24N02404	Cluster_5	-134.850618	60.63708	44	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625
24N02406	Cluster_5	-134.850618	60.63708	45	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625
24N02407	Cluster_5	-134.850618	60.63708	46	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625
24N02408	Cluster_5	-134.850618	60.63708	47	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625
24N02440	Cluster_6	-62.751505	45.962235	48	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02441	Cluster_6	-62.751505	45.962235	49	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02442	Cluster_6	-62.751505	45.962235	50	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02443	Cluster_6	-62.751505	45.962235	51	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02444	Cluster_6	-62.751505	45.962235	52	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02445	Cluster_6	-62.751505	45.962235	53	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02446	Cluster_6	-62.751505	45.962235	54	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02447	Cluster_6	-62.751505	45.962235	55	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02448	Cluster_6	-62.751505	45.962235	56	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02449	Cluster_6	-62.751505	45.962235	57	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02450	Cluster_6	-62.751505	45.962235	58	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02451	Cluster_6	-62.751505	45.962235	59	5.99347826086959	4.97391304347826	0.161826086956522	880.313043478261	21.1456521739131	-9.55869565217387	30.7043478260869	4.16739130434786	-2.44565217391302	17.4065217391305	-5.17608695652171	1240.21739130435	129.891304347826	83.004347826087	15.5913043478261	387.3	267.030434782609	293.982608695652	275.965217391304
24N02480	Cluster_7	-101.35284	50.365898	60	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667
24N02481	Cluster_7	-101.35284	50.365898	61	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667
24N02482	Cluster_7	-101.35284	50.365898	62	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667
24N02483	Cluster_7	-101.35284	50.365898	63	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667
24N02484	Cluster_7	-101.35284	50.365898	64	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667
24N02485	Cluster_7	-101.35284	50.365898	65	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667
24N02486	Cluster_7	-101.35284	50.365898	66	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667
24N02487	Cluster_7	-101.35284	50.365898	67	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667
24N02488	Cluster_7	-101.35284	50.365898	68	2.63333333333336	10.0958333333333	0.230541666666667	1205.94166666667	24.5833333333333	-19.0958333333333	43.6791666666667	17.3916666666667	-13.725	17.3916666666667	-13.725	501.666666666667	91.8291666666667	17.25	55.7416666666667	227.433333333333	63.8916666666667	227.433333333333	63.8916666666667
24N02497	Cluster_8	-113.57037	53.687047	69	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148
24N02499	Cluster_8	-113.57037	53.687047	70	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148
24N02500	Cluster_8	-113.57037	53.687047	71	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148
24N02502	Cluster_8	-113.57037	53.687047	72	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148
24N02503	Cluster_8	-113.57037	53.687047	73	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148
24N02504	Cluster_8	-113.57037	53.687047	74	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148
24N02505	Cluster_8	-113.57037	53.687047	75	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148
24N02506	Cluster_8	-113.57037	53.687047	76	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148
24N02507	Cluster_8	-113.57037	53.687047	77	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148
24N02508	Cluster_8	-113.57037	53.687047	78	3.00555555555559	10	0.260851851851852	1045.75925925926	22.7166666666667	-15.65	38.3666666666667	15.8240740740741	-10.8648148148148	15.8240740740741	-10.8648148148148	454.111111111111	96.5962962962963	11.0962962962963	69.9666666666667	233.333333333333	46.5148148148148	233.333333333333	46.5148148148148
24N02517	Cluster_9	-64.3393	45.8972	79	6.25000000000006	8.285	0.22915	927.495	24.01	-12.16	36.17	2.59500000000002	-1.23499999999995	17.85	-5.90999999999998	1251.55	122.625	85.995	10.395	359.68	288.1	289.63	308.665
24N02518	Cluster_9	-64.3393	45.8972	80	6.25000000000006	8.285	0.22915	927.495	24.01	-12.16	36.17	2.59500000000002	-1.23499999999995	17.85	-5.90999999999998	1251.55	122.625	85.995	10.395	359.68	288.1	289.63	308.665
24N02519	Cluster_9	-64.3393	45.8972	81	6.25000000000006	8.285	0.22915	927.495	24.01	-12.16	36.17	2.59500000000002	-1.23499999999995	17.85	-5.90999999999998	1251.55	122.625	85.995	10.395	359.68	288.1	289.63	308.665
24N02520	Cluster_9	-64.3393	45.8972	82	6.25000000000006	8.285	0.22915	927.495	24.01	-12.16	36.17	2.59500000000002	-1.23499999999995	17.85	-5.90999999999998	1251.55	122.625	85.995	10.395	359.68	288.1	289.63	308.665
24N02521	Cluster_9	-64.3382	45.9052	83	6.25000000000006	8.26666666666667	0.228714285714286	928.090476190476	24.002380952381	-12.15	36.152380952381	2.60238095238098	-1.24523809523804	17.85	-5.91190476190474	1251.04761904762	122.595238095238	85.9238095238095	10.3619047619048	359.338095238095	287.966666666667	289.719047619048	308.352380952381
24N02522	Cluster_9	-64.3382	45.9052	84	6.25000000000006	8.26666666666667	0.228714285714286	928.090476190476	24.002380952381	-12.15	36.152380952381	2.60238095238098	-1.24523809523804	17.85	-5.91190476190474	1251.04761904762	122.595238095238	85.9238095238095	10.3619047619048	359.338095238095	287.966666666667	289.719047619048	308.352380952381
24N02523	Cluster_9	-64.3382	45.9052	85	6.25000000000006	8.26666666666667	0.228714285714286	928.090476190476	24.002380952381	-12.15	36.152380952381	2.60238095238098	-1.24523809523804	17.85	-5.91190476190474	1251.04761904762	122.595238095238	85.9238095238095	10.3619047619048	359.338095238095	287.966666666667	289.719047619048	308.352380952381
24N02524	Cluster_9	-64.3382	45.9052	86	6.25000000000006	8.26666666666667	0.228714285714286	928.090476190476	24.002380952381	-12.15	36.152380952381	2.60238095238098	-1.24523809523804	17.85	-5.91190476190474	1251.04761904762	122.595238095238	85.9238095238095	10.3619047619048	359.338095238095	287.966666666667	289.719047619048	308.352380952381
24N02525	Cluster_9	-64.3382	45.9052	87	6.25000000000006	8.26666666666667	0.228714285714286	928.090476190476	24.002380952381	-12.15	36.152380952381	2.60238095238098	-1.24523809523804	17.85	-5.91190476190474	1251.04761904762	122.595238095238	85.9238095238095	10.3619047619048	359.338095238095	287.966666666667	289.719047619048	308.352380952381
24N02526	Cluster_9	-64.3382	45.9052	88	6.25000000000006	8.26666666666667	0.228714285714286	928.090476190476	24.002380952381	-12.15	36.152380952381	2.60238095238098	-1.24523809523804	17.85	-5.91190476190474	1251.04761904762	122.595238095238	85.9238095238095	10.3619047619048	359.338095238095	287.966666666667	289.719047619048	308.352380952381
